user_id,is_anomalous_gt,if_score,lof_score,trans_score,ensemble_score,calibrated_score,alert_tier,if_flagged,lof_flagged,trans_flagged,ensemble_flagged,shap_top1_feature,shap_top1_value,shap_top2_feature,shap_top2_value,shap_top3_feature,shap_top3_value,trans_top1_feature,trans_top1_err,trans_top2_feature,trans_top2_err,trans_top3_feature,trans_top3_err,llm_risk_summary,collusion_risk_score,login_risk_score,financial_risk_score,trading_risk_score,network_risk_score,composite_risk_score
U0317,1,0.067336,0.0,0.006624,0.228938,0.048259,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.060169,daily_session_count,0.769217,daily_trade_count,0.534091,,0.5,0.1276407761513108,0.0481967925564773,0.1704375150907375,0.026875066023751,0.0963912903780984
U0318,1,0.384054,0.050922,0.006624,0.350386,0.320076,LOW,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,1.38023,daily_login_count,0.437024,daily_session_count,0.396047,,0.36,0.1091695565712645,0.5708328328274526,0.1341347568278443,0.0119242479531979,0.1792083485799454
U0319,0,0.041206,0.0,0.006624,0.220062,0.029038,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.674069,daily_unique_ips,0.539078,daily_session_count,0.426183,,0.79,0.139511935183097,0.0999021356524767,0.1772423460998509,0.0324209278476284,0.1125114100739183
U0320,0,0.295876,0.0,0.006624,0.31683,0.243352,LOW,1,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.482003,daily_session_count,0.849539,daily_trade_count,0.715868,,0.54,0.2494026910633597,0.1924518308626489,0.1687827876098707,0.0565354818427805,0.1540553508008821
U0321,0,0.150356,0.0,0.006624,0.258779,0.113531,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,2.978475,daily_login_count,0.713254,daily_deposit_amt,0.474289,,0.7100000000000001,0.1741470219259338,0.4048458348385574,0.1794562177176304,0.0344972246748212,0.1797105656881393
U0322,0,0.032635,0.0,0.006624,0.217205,0.022871,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.156623,daily_trade_count,0.276378,daily_session_count,0.224092,,0.5,0.05797458090532,0.1181303334003161,0.1737685540747726,0.0245989962447285,0.0984795118512293
U0323,0,0.146105,0.0,0.006624,0.257191,0.110032,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.970526,daily_session_count,0.356681,daily_unique_ips,0.298927,,0.8200000000000001,0.1287381540596389,0.3251154827736516,0.17079912257598,0.0332608745613973,0.1529422882902548
U0324,1,0.141598,0.0,0.019141,0.255254,0.105767,LOW,0,1,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,1.169297,daily_session_count,0.768001,daily_login_count,0.745874,,0.5,0.1375361509752581,0.067096288999161,0.2641736791942157,0.0164775654423076,0.1299840851107606
U0325,0,0.059618,0.0,0.006624,0.22629,0.042516,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.32767,daily_session_count,1.053264,daily_unique_ips,0.305887,,0.79,0.1296062095029446,0.2131756019507317,0.228553118718784,0.0292654674721655,0.1491974092223225
U0326,1,0.122912,0.0,0.006624,0.248641,0.091243,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,0.94351,daily_session_count,0.829347,daily_login_count,0.799838,,0.54,0.0551673757726491,0.250219630759086,0.1871815606089691,0.0499131533629975,0.1359066153425962
U0327,0,0.013443,0.0,0.006624,0.210906,0.009304,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.681553,daily_login_count,0.513923,daily_withdrawal_amt,0.464788,,0.7100000000000001,0.0604883422156904,0.1775955118452255,0.2022123428282861,0.0334626475025383,0.122702487631762
U0328,0,0.025996,0.0,0.006624,0.215011,0.018139,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_unique_ips,0.570588,daily_session_count,0.415717,daily_login_count,0.31188,,0.5700000000000001,0.1545693291963055,0.1877603607778942,0.203756103075722,0.0195676941965205,0.1373855307560538
U0329,0,0.086154,0.0,0.006624,0.235484,0.062491,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.503267,daily_unique_ips,0.420093,daily_deposit_amt,0.410018,,0.5,0.250274830553183,0.1546139490893036,0.1906896596613761,0.0143049533805135,0.1415425068084309
U0330,0,0.167727,0.0,0.006624,0.265333,0.128002,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.268628,daily_deposit_amt,0.82118,daily_withdrawal_amt,0.401147,,0.5,0.2379225812777638,0.2874568033185591,0.1806628904454006,0.0153912594114105,0.1624509696682468
U0331,0,0.110937,0.0,0.006624,0.244301,0.081738,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.909734,daily_trade_count,0.81371,daily_login_count,0.662123,,0.5,0.0764621060566229,0.1860871544361286,0.1403169421169338,0.0329790713402202,0.1063529626570369
U0332,0,0.097268,0.0,0.006624,0.239411,0.071052,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.831202,daily_deposit_amt,0.693616,daily_login_count,0.474373,,0.5,0.1891858726981063,0.1048664004168584,0.1635602513273313,0.01663275201815,0.1128401764669079
U0333,0,0.077809,0.0,0.006624,0.232565,0.056139,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.587485,daily_trade_count,0.443047,daily_unique_ips,0.372776,,0.54,0.0896852335172864,0.0525215456169211,0.1714248976064822,0.0280835750278279,0.0913519576260814
U0334,0,0.032059,0.0,0.006624,0.217014,0.022459,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.737743,daily_trade_count,0.499247,daily_unique_ips,0.407226,,0.73,0.0806539204664094,0.2005840801096285,0.2174549893582266,0.0326550021888139,0.1355507762311958
U0335,1,0.322739,0.0,0.006624,0.328283,0.269401,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,2.360433,daily_deposit_amt,1.720512,daily_trade_count,1.360596,,0.5,0.1580416932260054,0.6836341608356,0.1827922405255055,0.0267198794479085,0.2304328864592028
U0336,0,0.109825,0.0,0.006624,0.243901,0.080862,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,0.892794,daily_login_count,0.526897,daily_unique_ips,0.473114,,0.5,0.1621593451001239,0.1416689574116674,0.1781821942845603,0.0310133747128827,0.1245271407084948
U0337,1,0.281557,0.0,0.019254,0.310517,0.229055,LOW,1,1,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.111657,daily_unique_ips,0.795761,daily_login_count,0.708475,,0.8200000000000001,0.183696989132334,0.0431702521776537,0.2424105424238448,0.0433480019911558,0.1340107285488077
U0338,1,1.0,0.0,0.726154,0.628704,1.0,CRITICAL,1,1,1,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_volume,59.133067,daily_pnl,47.625245,daily_session_count,2.456971,"LLM summary error: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",0.73,0.0946277358927104,0.0052211180915225,0.2549716519395386,0.9488629929989536,0.3842840699592365
U0339,0,0.066209,0.0,0.006624,0.22855,0.047416,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,1.629489,daily_pnl,0.452694,daily_login_count,0.266429,,0.5,0.0794233361648874,0.0363954174034235,0.1832446414137168,0.0302374418336705,0.090990545898888
U0340,0,0.088467,0.0,0.006624,0.236298,0.064264,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.351855,daily_trade_count,0.96702,daily_unique_ips,0.530177,,0.6000000000000001,0.1309259836700995,0.0751118846831364,0.1587795897671461,0.0403232514767357,0.1023493941808496
U0341,0,0.074068,0.0,0.006624,0.231265,0.053313,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,3.860668,daily_deposit_amt,2.50998,daily_login_count,0.890074,,0.76,0.046893508013198,0.1299612838283696,0.1534871295593325,0.0518586937106047,0.1002151003641709
U0342,0,0.085166,0.0,0.006624,0.235137,0.061736,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.532338,daily_unique_ips,0.485145,daily_trade_count,0.190932,,0.6799999999999999,0.1392511479190214,0.2132312301591236,0.1880908862044607,0.0320323957517612,0.1382085367019355
U0343,0,0.207843,0.0,0.006624,0.280869,0.162493,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,1.899556,daily_session_count,1.482428,daily_login_count,0.782691,,0.79,0.0880007852589926,0.2003163217871448,0.1637971198572519,0.0544056927586405,0.1253387139750344
U0344,1,0.161517,0.0,0.006624,0.262978,0.122796,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,2.234253,daily_session_count,1.002591,daily_trade_count,0.489012,,0.79,0.1223222304471331,0.2259185518068654,0.142518501084179,0.0387835774571684,0.1245736905920599
U0345,0,0.032279,0.0,0.006624,0.217087,0.022616,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.789053,daily_trade_count,0.524532,daily_login_count,0.522027,,0.54,0.0612136637507095,0.1938844507467025,0.2268187821423161,0.0192379402048089,0.1300049997861626
U0346,0,0.220701,0.065646,0.006624,0.280464,0.16159,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.937176,daily_session_count,0.531422,daily_unique_ips,0.241092,,0.47,0.0355169398439528,0.1833628719771579,0.1581135865580548,0.0139092788020194,0.0989943743678737
U0347,0,0.093376,0.0,0.006624,0.238031,0.068041,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,1.201248,daily_deposit_amt,0.853941,daily_login_count,0.77717,,0.5,0.1077000272797571,0.1141442398693063,0.1477120708035005,0.0468941343074255,0.1042461738213834
U0348,0,0.065748,0.0,0.006624,0.228392,0.047073,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,2.083086,daily_pnl,0.944828,daily_trade_count,0.494111,,0.79,0.0432516275088248,0.0908344412224638,0.2125740932136071,0.0441116498944254,0.1093080634470025
U0349,0,0.139734,0.0,0.006624,0.254823,0.104821,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,2.389223,daily_session_count,1.416229,daily_trade_count,1.119932,,0.5,0.0500411750955979,0.1009599353762416,0.1810184946764616,0.050256510117345,0.1037740032881009
U0350,0,0.101503,0.0,0.006624,0.240919,0.074344,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,1.385203,daily_session_count,1.055887,daily_login_count,0.705113,,0.73,0.1139940090401381,0.101027263667581,0.2001755405122954,0.0515360355829772,0.1216360854471222
U0351,1,0.538312,0.0,0.0427,0.425733,0.496692,MEDIUM,1,1,1,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,2.60242,daily_session_count,1.754287,daily_deposit_amt,1.388655,,0.13,0.0494711709186855,0.2398847200131225,0.2340379919283616,0.0030966356527646,0.134610646850178
U0352,1,0.103085,0.0,0.049766,0.240618,0.073688,LOW,0,0,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,4.473822,daily_session_count,1.363336,daily_deposit_amt,1.100037,,0.76,0.1588568241476379,0.0946131428393233,0.2838246278988949,0.0401679716638077,0.1526678032336478
U0353,1,0.096577,0.0,0.006624,0.239165,0.070516,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.922822,daily_session_count,0.853937,daily_trade_count,0.562157,,0.5900000000000001,0.1072681343553485,0.0126040322629873,0.1938931780305414,0.0312196079447212,0.0949887376140279
U0354,0,0.146931,0.0,0.006624,0.257499,0.110711,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,1.288298,daily_session_count,0.898224,daily_login_count,0.647073,,0.5,0.0355169398439528,0.1660374179505712,0.1440544267238485,0.016270650007851,0.091607519723867
U0355,0,0.027249,0.0,0.006624,0.215424,0.019029,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_unique_ips,0.855765,daily_session_count,0.735196,daily_login_count,0.715123,,0.76,0.1302448894740379,0.2084793961995849,0.216270424202846,0.0272357570102712,0.1436877330075558
U0356,0,0.075559,0.0,0.006624,0.231783,0.054437,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_unique_ips,0.389821,daily_session_count,0.386301,daily_login_count,0.32111,,0.55,0.1917498786420498,0.1930194069169121,0.1869856868740665,0.0281417641664509,0.1418139617083348
U0357,1,0.477438,0.337628,0.006624,0.36506,0.354005,MEDIUM,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.446238,daily_login_count,1.066095,daily_unique_ips,0.359108,,0.46,0.0955719580774559,0.0883199623908552,0.3507905062904237,0.0165338944472478,0.1557787252561975
U0358,0,0.243118,0.0,0.006624,0.294979,0.19405,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,1.805834,daily_login_count,0.609481,daily_session_count,0.595692,,0.5,0.1310913553641232,0.0943727644605436,0.1318187177131983,0.014149766804671,0.0893930706771568
U0359,1,0.375212,0.0,0.006624,0.351244,0.322054,LOW,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,2.137393,daily_trade_count,0.895588,daily_login_count,0.755984,,0.5,0.1430631541579131,0.1061122735347507,0.4918508337987575,0.0346343948158729,0.2199138729463974
U0360,0,0.117357,0.0,0.006624,0.246621,0.086817,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.188097,daily_session_count,0.812629,daily_unique_ips,0.31525,,0.8200000000000001,0.2070168660056709,0.1714084479436535,0.2131392215395797,0.0340885362992237,0.1507058005441977
U0361,0,0.145585,0.0,0.006624,0.256997,0.109605,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.406141,daily_session_count,1.327311,daily_unique_ips,0.472996,,0.79,0.1565391660062474,0.1142649413608746,0.1690257719397024,0.030869062089204,0.115079300897916
U0362,1,0.212306,0.0,0.008877,0.282581,0.16631,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.756784,daily_unique_ips,0.544216,daily_login_count,0.292398,,0.76,0.1932568806894194,0.465352692862106,0.3687710560245503,0.0295635556479077,0.2565601442656911
U0363,0,0.071055,0.0,0.006624,0.230222,0.051045,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.28348,daily_session_count,0.64048,daily_unique_ips,0.357957,,0.6499999999999999,0.1163204659506924,0.1355039894727832,0.1702759367050921,0.0283473618142143,0.1119468184578722
U0364,1,0.332131,0.0,0.034802,0.331651,0.277091,LOW,1,1,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,1.74588,daily_login_count,1.585193,daily_session_count,0.949051,,0.5,0.1878774950547183,0.0756977178995575,0.2410398364312585,0.0460664725695992,0.141468739402208
U0365,1,0.102316,0.0,0.07324,0.239875,0.072065,LOW,0,1,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,7.812404,daily_session_count,1.552614,daily_login_count,1.322573,,0.55,0.066829539424909,0.1618226042341175,0.4189972997980123,0.0237965400428626,0.1901249872218322
U0366,1,0.662158,0.0,0.860064,0.463258,0.58682,HIGH,1,1,1,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_failed_login_count,77.21056,daily_unique_ips,46.733366,daily_login_count,3.256307,"LLM summary error: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",0.5,0.9599202548274812,0.2292114169350448,0.185631875238384,0.016270650007851,0.2780337230051224
U0367,0,0.062771,0.0,0.006624,0.22737,0.044855,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.949354,daily_login_count,0.357051,daily_unique_ips,0.249399,,0.54,0.1752368720315773,0.105361661951851,0.1567827736218011,0.0206346193873908,0.1094491522567845
U0368,0,0.093887,0.0,0.006624,0.238212,0.068435,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,1.149324,daily_session_count,1.080661,daily_login_count,0.547262,,0.76,0.0420670851535182,0.1030507452633139,0.1887380351294344,0.0522207957209037,0.1059603521331151
U0369,0,0.136831,0.0,0.006624,0.253749,0.102459,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.523788,daily_withdrawal_amt,0.484365,daily_trade_count,0.41917,,0.5,0.0768960559468925,0.099633843132774,0.2576897654380714,0.0182363466351886,0.1242229881905368
U0370,1,0.49004,0.0,0.006624,0.403834,0.444751,MEDIUM,1,0,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.551017,daily_session_count,0.4091,daily_unique_ips,0.293155,,0.14,0.0901586558962403,0.7268098634986546,0.171386728817762,0.0004159646260578,0.2155279124615102
U0371,0,0.491873,0.358094,0.006624,0.369642,0.364648,MEDIUM,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.158543,daily_unique_ips,0.459073,daily_session_count,0.41566,,0.21,0.1060500461533096,0.0855476449613405,0.3622317582330724,0.0022716966376153,0.1566291049252987
U0372,0,0.170757,0.0,0.006624,0.266488,0.130555,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.815409,daily_trade_count,0.671114,daily_login_count,0.427457,,0.55,0.2087200751549327,0.2686993625494621,0.1849668392857336,0.0381771627375953,0.1619135471022602
U0373,1,0.307492,0.0,0.0,0.321915,0.2549,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.296798,daily_unique_ips,0.222958,daily_login_count,0.109666,,0.74,0.1892070414355007,0.5920789087827933,0.2818350117809831,0.0261294345552721,0.2507174782980344
U0374,1,0.448041,0.0,0.006624,0.384269,0.398766,MEDIUM,1,0,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.875455,daily_login_count,0.500534,daily_unique_ips,0.246643,,0.29,0.0355169398439528,0.276909737606213,0.2311656205109995,0.0062476762682776,0.1394369429161693
U0375,1,0.550133,0.0,0.008625,0.432298,0.512358,HIGH,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.046838,daily_session_count,0.558715,daily_unique_ips,0.323184,"LLM summary error: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",0.35,0.0937054546529723,0.0,0.1754938814940037,0.9353678186893092,0.3525881270680778
U0376,0,0.052482,0.0,0.006624,0.223862,0.037255,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.031088,daily_login_count,0.914749,daily_trade_count,0.636306,,0.76,0.1200317904321843,0.1117546073234753,0.1457896395744448,0.037426342157258,0.1024605779578938
U0377,0,0.06659,0.0,0.006624,0.228681,0.047701,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.926821,daily_login_count,0.586435,daily_trade_count,0.321469,,0.6100000000000001,0.1222684944989954,0.1697584549854532,0.2387061096370008,0.0232074595554623,0.1409919913494779
U0378,1,0.124691,0.0,0.006624,0.24929,0.092666,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,78.063761,daily_deposit_amt,5.708086,daily_login_count,1.571334,,0.5900000000000001,0.1020415348960607,0.1841254228429236,0.1746591858444381,0.0225808885561588,0.1187633152013792
U0379,1,0.292598,0.0,0.006624,0.315447,0.240216,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,5.809867,daily_volume,1.65646,daily_login_count,1.623136,,0.5,0.0820780246023358,0.1189776917107613,0.1601327835603723,0.052637072190768,0.1066030809303594
U0380,1,0.256104,0.0,0.006624,0.300276,0.205953,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,9.965779,daily_pnl,2.833662,daily_deposit_amt,1.728337,,0.54,0.1273436396981764,0.2526465817271118,0.2242463249708611,0.0194448556392655,0.1521981441080283
U0381,0,0.415546,0.025577,0.006624,0.366925,0.358335,MEDIUM,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.958723,daily_session_count,0.36692,daily_unique_ips,0.214807,,0.33,0.0406120971145876,0.2365698567999295,0.1559928463403728,0.0082392140156509,0.107927333134779
U0382,0,0.092905,0.0,0.006624,0.237864,0.067677,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.59172,daily_trade_count,0.331134,daily_session_count,0.325511,,0.55,0.0309822238604075,0.0835902807835409,0.2049108731583764,0.0199168756468017,0.0960186523453431
U0383,0,0.159111,0.0,0.006624,0.262069,0.120789,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,6.570013,daily_session_count,0.577322,daily_unique_ips,0.345907,,0.76,0.1623201795215113,0.1389352223105491,0.1900992428757041,0.0260459932621458,0.1265169947203413
U0384,0,0.165429,0.0,0.01842,0.264209,0.125515,LOW,0,0,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,0.962149,daily_login_count,0.768537,daily_failed_login_count,0.6146,,0.6599999999999999,0.0997192588194517,0.1256572203361859,0.1890138493281143,0.0633742593760001,0.1237905421326038
U0385,0,0.107997,0.0,0.006624,0.243244,0.079425,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.242329,daily_login_count,0.646154,daily_trade_count,0.28109,,0.76,0.0615754121712469,0.1266628951900889,0.1782631195278957,0.0347364415093224,0.1052877569758892
U0386,0,0.290805,0.0,0.006624,0.314692,0.238506,LOW,1,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,1.396349,daily_session_count,1.256866,daily_login_count,1.078482,,0.8200000000000001,0.2472961843665981,0.1407786506902808,0.2034609350840023,0.071644722230266,0.1596016854606603
U0387,0,0.076507,0.0,0.006624,0.232112,0.055154,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.683505,daily_login_count,1.027055,daily_trade_count,0.352385,,0.8200000000000001,0.1304041350791694,0.1389320909430452,0.1883339766286311,0.037399183250529,0.1237701108326089
U0388,1,0.276315,0.0,0.006624,0.308627,0.224782,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.990796,daily_login_count,0.759049,daily_trade_count,0.668945,,0.73,0.1179910255166745,0.0303489606113709,0.2004960200262089,0.9654162277554804,0.3800142798614209
U0389,0,0.109097,0.0,0.006624,0.243639,0.080289,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.884343,daily_login_count,0.609082,daily_unique_ips,0.483373,,0.54,0.1801341678062601,0.0861433698005837,0.1300610949088366,0.0275145575830723,0.0996589913671009
U0390,0,0.021912,0.0,0.006624,0.213669,0.015249,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.534738,daily_session_count,0.359488,daily_unique_ips,0.251163,,0.56,0.0812922317665209,0.2213411054310274,0.1731046709608948,0.0185783856028428,0.1207643486829702
U0391,0,0.16351,0.0,0.006624,0.263733,0.124463,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.615677,daily_login_count,0.866722,daily_trade_count,0.248726,,0.73,0.0126567616334268,0.263003169725428,0.1837142932869992,0.0228782479107403,0.1218634581805921
U0392,0,0.363675,0.0,0.006624,0.346132,0.310282,LOW,1,0,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.199503,daily_unique_ips,0.584267,daily_login_count,0.359487,,0.76,0.0889085883482756,0.339614171667599,0.1793719155434734,0.0284255207583965,0.1503090959804283
U0393,0,0.18506,0.0,0.006624,0.271978,0.142721,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.890506,daily_session_count,1.395736,daily_trade_count,0.826654,,0.77,0.2185435496988976,0.1723347397596419,0.1623529145165708,0.0578515098616863,0.1430075400912157
U0394,0,0.385799,0.0,0.006624,0.355966,0.332951,LOW,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.596087,daily_session_count,0.490484,daily_unique_ips,0.172538,,0.29,0.0509863151736968,0.1912054316215835,0.2606354147233499,0.0062476762682776,0.1351254346941644
U0395,1,0.30185,0.067673,0.006624,0.313317,0.235391,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.533759,daily_unique_ips,0.34335,daily_trade_count,0.058996,,0.52,0.1658383507530439,0.1351445641311375,0.2223883706797118,0.0161141922638581,0.134199938012913
U0396,1,0.070405,0.0,0.006624,0.229997,0.050557,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.244269,daily_login_count,1.074402,daily_unique_ips,0.6158,,0.5,0.1934153950932352,0.0941723856127192,0.2050803586495064,0.0182880754938027,0.1258115543158489
U0397,1,0.073852,0.0,0.006624,0.23119,0.05315,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_unique_ips,0.530064,daily_session_count,0.406824,daily_login_count,0.316019,,0.79,0.122681834249919,0.0879172564047442,0.2160551635602933,0.0311277063822747,0.119802038477318
U0398,1,0.220602,0.0,0.006624,0.285925,0.173776,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,2.252762,daily_volume,1.373033,daily_trade_count,1.245903,,0.73,0.2127676167425753,0.1440181218133426,0.1841524405918869,0.044035351083926,0.1396154204803783
U0399,0,0.176029,0.0,0.037671,0.267835,0.133538,LOW,0,0,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,2.843169,daily_deposit_amt,1.073441,daily_trade_count,1.057048,,0.6,0.2479558997144199,0.1115890575727631,0.2126195809604159,0.0391923124513086,0.1474025017555893
